column_position_1based,definition,gene_label,schema_role,source_path,units
16094,Source-provided gene/feature label; no independent ontology verification.,LINC02446,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
16095,Source-provided gene/feature label; no independent ontology verification.,LINC02447,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
16096,Source-provided gene/feature label; no independent ontology verification.,LINC02448,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
16097,Source-provided gene/feature label; no independent ontology verification.,LINC02449,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
16098,Source-provided gene/feature label; no independent ontology verification.,LINC02450,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
16099,Source-provided gene/feature label; no independent ontology verification.,LINC02452,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
16100,Source-provided gene/feature label; no independent ontology verification.,LINC02453,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
16101,Source-provided gene/feature label; no independent ontology verification.,LINC02454,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
16102,Source-provided gene/feature label; no independent ontology verification.,LINC02455,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
16103,Source-provided gene/feature label; no independent ontology verification.,LINC02456,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
16104,Source-provided gene/feature label; no independent ontology verification.,LINC02457,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
16105,Source-provided gene/feature label; no independent ontology verification.,LINC02458,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
16106,Source-provided gene/feature label; no independent ontology verification.,LINC02459,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
16107,Source-provided gene/feature label; no independent ontology verification.,LINC02460,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
16108,Source-provided gene/feature label; no independent ontology verification.,LINC02461,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
16109,Source-provided gene/feature label; no independent ontology verification.,LINC02462,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
16110,Source-provided gene/feature label; no independent ontology verification.,LINC02463,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
16111,Source-provided gene/feature label; no independent ontology verification.,LINC02464,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
16112,Source-provided gene/feature label; no independent ontology verification.,LINC02465,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
16113,Source-provided gene/feature label; no independent ontology verification.,LINC02466,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
16114,Source-provided gene/feature label; no independent ontology verification.,LINC02468,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
16115,Source-provided gene/feature label; no independent ontology verification.,LINC02469,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
16116,Source-provided gene/feature label; no independent ontology verification.,LINC02470,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
16117,Source-provided gene/feature label; no independent ontology verification.,LINC02471,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
16118,Source-provided gene/feature label; no independent ontology verification.,LINC02472,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
16119,Source-provided gene/feature label; no independent ontology verification.,LINC02473,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
16120,Source-provided gene/feature label; no independent ontology verification.,LINC02474,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
16121,Source-provided gene/feature label; no independent ontology verification.,LINC02475,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
16122,Source-provided gene/feature label; no independent ontology verification.,LINC02476,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
16123,Source-provided gene/feature label; no independent ontology verification.,LINC02477,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
16124,Source-provided gene/feature label; no independent ontology verification.,LINC02478,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
16125,Source-provided gene/feature label; no independent ontology verification.,LINC02479,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
16126,Source-provided gene/feature label; no independent ontology verification.,LINC02480,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
16127,Source-provided gene/feature label; no independent ontology verification.,LINC02481,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
16128,Source-provided gene/feature label; no independent ontology verification.,LINC02482,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
16129,Source-provided gene/feature label; no independent ontology verification.,LINC02483,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
16130,Source-provided gene/feature label; no independent ontology verification.,LINC02484,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
