change_id,record_type,record_id,previous_version,new_version,change_type,old_record,new_record
DELTA_ee571e86eb3358e0,source_registry,XCI-S04,0.1.0,0.2.0,added,,"{""access_level"":""full_article_inspected_via_Chrome_selected_passages_archived"",""authors"":""[\""Alla N Shatrova\"",\""Elena V Mityushova\"",\""Irina O Vassilieva\"",\""Nikolay D Aksenov\"",\""Valery V Zenin\"",\""Nikolay N Nikolsky\"",\""Irina I Marakhova\""]"",""doi"":""10.1371/journal.pone.0167215"",""duplicate_of"":""unavailable"",""ingestion_status"":""extracted"",""notes"":""Relevant full-article Methods, Results and figure captions inspected through Chrome. Selected source passages archived; supplements and raw participant data not reviewed. Human primary-cell assertions are distinct from any cell-line or animal experiments."",""pmid"":""27936140"",""retrieved_at"":""2026-09-13"",""snapshot_path"":""research/cytokine_expansion/snapshots/PMC5172478_selected.txt"",""snapshot_sha256"":""4713510a1cf3a6534d0694b3dd7ad1f00fddf8012e02b26080cd4f097e9575ca"",""source_id"":""XCI-S04"",""source_type"":""primary_study"",""species"":""Homo sapiens"",""title"":""Time-Dependent Regulation of IL-2R α-Chain (CD25) Expression by TCR Signal Strength and IL-2-Induced STAT5 Signaling in Activated Human Blood T Lymphocytes"",""url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC5172478/"",""version"":""PMC5172478 article displayed in PMC on 2026-09-13"",""year"":""2016""}"
DELTA_ee837c1e322e791b,prior_parameters,PRIOR_XRE-A02_magnitude,0.1.0,0.2.0,added,,"{""assertion_id"":""XRE-A02"",""availability"":""unavailable"",""calibration_status"":""uncalibrated"",""distribution"":""unavailable"",""estimate"":null,""estimate_without_journal"":null,""independent_groups"":0,""parameter_family"":""magnitude"",""parameters"":""{}"",""prior_id"":""PRIOR_XRE-A02_magnitude"",""rationale"":""Quantitative parameterization requires compatible effect/uncertainty data or validated calibration; unavailable in this release.""}"
DELTA_eeb892e71b552fbf,prior_parameters,PRIOR_XCH_A001_human_transportability,0.1.0,0.2.0,added,,"{""assertion_id"":""XCH_A001"",""availability"":""unavailable"",""calibration_status"":""uncalibrated"",""distribution"":""unavailable"",""estimate"":null,""estimate_without_journal"":null,""independent_groups"":0,""parameter_family"":""human_transportability"",""parameters"":""{}"",""prior_id"":""PRIOR_XCH_A001_human_transportability"",""rationale"":""Quantitative parameterization requires compatible effect/uncertainty data or validated calibration; unavailable in this release.""}"
DELTA_ef68f23aa27f9f1b,prior_parameters,PRIOR_XRE-A17_direction,0.1.0,0.2.0,added,,"{""assertion_id"":""XRE-A17"",""availability"":""unavailable"",""calibration_status"":""uncalibrated"",""distribution"":""unavailable"",""estimate"":null,""estimate_without_journal"":null,""independent_groups"":0,""parameter_family"":""direction"",""parameters"":""{}"",""prior_id"":""PRIOR_XRE-A17_direction"",""rationale"":""Quantitative parameterization requires compatible effect/uncertainty data or validated calibration; unavailable in this release.""}"
DELTA_efbd624dac04862b,prior_parameters,PRIOR_XCH_A024_genetic_modifier,0.1.0,0.2.0,added,,"{""assertion_id"":""XCH_A024"",""availability"":""unavailable"",""calibration_status"":""uncalibrated"",""distribution"":""unavailable"",""estimate"":null,""estimate_without_journal"":null,""independent_groups"":0,""parameter_family"":""genetic_modifier"",""parameters"":""{}"",""prior_id"":""PRIOR_XCH_A024_genetic_modifier"",""rationale"":""Quantitative parameterization requires compatible effect/uncertainty data or validated calibration; unavailable in this release.""}"
DELTA_efddebaf90d3ac0d,prior_parameters,PRIOR_XCH_A008_protein_availability,0.1.0,0.2.0,added,,"{""assertion_id"":""XCH_A008"",""availability"":""unavailable"",""calibration_status"":""uncalibrated"",""distribution"":""unavailable"",""estimate"":null,""estimate_without_journal"":null,""independent_groups"":0,""parameter_family"":""protein_availability"",""parameters"":""{}"",""prior_id"":""PRIOR_XCH_A008_protein_availability"",""rationale"":""Quantitative parameterization requires compatible effect/uncertainty data or validated calibration; unavailable in this release.""}"
DELTA_efeaf6a737208f4a,evidence_instances,EV_P_A08,0.1.0,0.2.0,modified,"{""assertion_id"":""P_A08"",""causal_directness"":""observational control"",""cohort_id"":""P_C03"",""effect_size"":""unavailable"",""effect_unit"":""unavailable"",""evidence_id"":""EV_P_A08"",""evidence_relation"":""inconclusive"",""evidence_summary"":""CD4 antibody-tag controls showed no reported difference between CD56-defined NK subsets."",""extraction_lane"":""proteomic"",""limitations"":""A low-abundance assay null does not prove protein absence."",""null_adequacy"":""unavailable"",""qc_status"":""needs_full_text"",""source_id"":""P_S03"",""source_locator"":""Supplementary Fig. 6b control caption"",""tested_hypothesis"":""NK-cell CD56-bright versus CD56-dim state shows_no_reported_difference CD4 surface abundance; measurement=protein_abundance; context={\""age\"": \""unavailable\"", \""ancestry\"": \""unavailable\"", \""assay\"": \""CITE-seq antibody-derived tags\"", \""cell_state\"": \""CD56-bright versus CD56-dim\"", \""cell_type\"": \""NK cell\"", \""developmental_state\"": \""neonatal\"", \""disease\"": \""unavailable\"", \""disease_severity\"": \""unavailable\"", \""dose\"": \""unavailable\"", \""duration\"": \""unavailable\"", \""genomic_background\"": \""unavailable\"", \""sex\"": \""unavailable\"", \""species\"": \""Homo sapiens\"", \""stimulation\"": \""unavailable\"", \""time_point\"": \""unavailable\"", \""tissue\"": \""cord blood\"", \""treatment_status\"": \""unavailable\""}"",""uncertainty"":""No equivalence bound; low or absent signal.""}","{""assertion_id"":""P_A08"",""causal_directness"":""observational control"",""cohort_id"":""P_C03"",""effect_size"":""unavailable"",""effect_unit"":""unavailable"",""evidence_id"":""EV_P_A08"",""evidence_relation"":""inconclusive"",""evidence_summary"":""CD4 antibody-tag controls showed no reported difference between CD56-defined NK subsets."",""extraction_lane"":""proteomic"",""limitations"":""Full relevant Methods and Results recovered. NK groups are defined by CD56 protein tags; donor number and donor-level precision remain unavailable. No direct cytotoxicity inference. Low/absent CD4 control signals and ordinary no-difference observation do not establish protein absence or equivalence."",""null_adequacy"":""No equivalence margin or adequate absence bound."",""qc_status"":""reviewed_extraction"",""source_id"":""P_S03"",""source_locator"":""proteomic_followup_methods.json: CBMC Results, cell staining, blood mononuclear cells, ADT filtering and Figure3; cite_publisher_page.txt: Supplementary Figure6b lines256-257"",""tested_hypothesis"":""CD4 surface antibody-tag distributions differ between CD56-defined NK subsets in this cord-blood CITE-seq dataset."",""uncertainty"":""No equivalence bound; low or absent signal.""}"
DELTA_f14c4c59f61c92f6,prior_parameters,PRIOR_XCH_A008_genetic_modifier,0.1.0,0.2.0,added,,"{""assertion_id"":""XCH_A008"",""availability"":""unavailable"",""calibration_status"":""uncalibrated"",""distribution"":""unavailable"",""estimate"":null,""estimate_without_journal"":null,""independent_groups"":0,""parameter_family"":""genetic_modifier"",""parameters"":""{}"",""prior_id"":""PRIOR_XCH_A008_genetic_modifier"",""rationale"":""Quantitative parameterization requires compatible effect/uncertainty data or validated calibration; unavailable in this release.""}"
DELTA_f171847d6e126f43,prior_parameters,PRIOR_XCI-A07_genetic_modifier,0.1.0,0.2.0,added,,"{""assertion_id"":""XCI-A07"",""availability"":""unavailable"",""calibration_status"":""uncalibrated"",""distribution"":""unavailable"",""estimate"":null,""estimate_without_journal"":null,""independent_groups"":0,""parameter_family"":""genetic_modifier"",""parameters"":""{}"",""prior_id"":""PRIOR_XCI-A07_genetic_modifier"",""rationale"":""Quantitative parameterization requires compatible effect/uncertainty data or validated calibration; unavailable in this release.""}"
DELTA_f1ad792ea0a20400,edge_assertions,XCI-A19,0.1.0,0.2.0,added,,"{""assertion_id"":""XCI-A19"",""candidate_path"":""unavailable"",""context_id"":""CTX_8de117cd2f6439c8"",""contradiction_group"":""XCI-CONTEXT-IL5-E12K"",""direction"":""null"",""evidence_tier"":""P2"",""measurement"":""cellular_phenotype"",""object_id"":""ENT_ce325a05538d4f9a"",""predicate"":""does_not_detectably_induce_adhesion"",""qualitative_confidence"":""moderate"",""status"":""reviewed"",""subject_id"":""ENT_0c5ae0384e55c6c4""}"
DELTA_f1ca546ca5beac26,prior_parameters,PRIOR_XCH_A025_expression,0.1.0,0.2.0,added,,"{""assertion_id"":""XCH_A025"",""availability"":""unavailable"",""calibration_status"":""uncalibrated"",""distribution"":""unavailable"",""estimate"":null,""estimate_without_journal"":null,""independent_groups"":0,""parameter_family"":""expression"",""parameters"":""{}"",""prior_id"":""PRIOR_XCH_A025_expression"",""rationale"":""Quantitative parameterization requires compatible effect/uncertainty data or validated calibration; unavailable in this release.""}"
DELTA_f22dbb28591a384d,evidence_instances,EV_XRE-A15,0.1.0,0.2.0,added,,"{""assertion_id"":""XRE-A15"",""causal_directness"":""Direct recorded assay contrast only; no unmeasured molecular transition inferred."",""cohort_id"":""XRE-CO05"",""effect_size"":""unavailable"",""effect_unit"":""unavailable"",""evidence_id"":""EV_XRE-A15"",""evidence_relation"":""supports"",""evidence_summary"":""Explicit recombinant IL12p70 induced STAT4 phosphorylation in IL2-preconditioned NK cells in the vehicle-control arm."",""extraction_lane"":""receptor_expansion"",""limitations"":""Activity is conditional on IL2 preconditioning, not a fresh resting-NK claim. Explicit p70 biological complex retained separately from generic IL-12 assay identity. No IFNG secretion inferred from phospho-STAT4."",""null_adequacy"":""not_applicable"",""qc_status"":""reviewed_extraction"",""source_id"":""XRE-S05"",""source_locator"":""root_il12_full.json: STAT4 signaling Methods; Figure 5A and Results"",""tested_hypothesis"":""Recombinant IL12p70 induces NK-cell STAT4 Y693 phosphorylation after IL2 preconditioning."",""uncertainty"":""Figure5A recombinant IL12p70 arm n=4; unique donor count not explicitly enumerated. Donor-level numerical precision unavailable.""}"
DELTA_f24f68477d2ab3e4,prior_parameters,PRIOR_XCI-A09_context_specific,0.1.0,0.2.0,added,,"{""assertion_id"":""XCI-A09"",""availability"":""available"",""calibration_status"":""uncalibrated"",""distribution"":""categorical_annotation"",""estimate"":null,""estimate_without_journal"":null,""independent_groups"":0,""parameter_family"":""context_specific"",""parameters"":""{\""context_id\"":\""CTX_905f6dde76ef3b9d\""}"",""prior_id"":""PRIOR_XCI-A09_context_specific"",""rationale"":""Observed annotation only, no numeric distribution inferred.""}"
DELTA_f29423a310cf40e9,prior_parameters,PRIOR_P_A07_temporal,0.1.0,0.2.0,modified,"{""assertion_id"":""P_A07"",""availability"":""withheld"",""calibration_status"":""uncalibrated"",""distribution"":""unavailable"",""estimate"":null,""estimate_without_journal"":null,""independent_groups"":0,""parameter_family"":""temporal"",""parameters"":""{}"",""prior_id"":""PRIOR_P_A07_temporal"",""rationale"":""Contested/incomplete extraction withheld.""}","{""assertion_id"":""P_A07"",""availability"":""unavailable"",""calibration_status"":""uncalibrated"",""distribution"":""unavailable"",""estimate"":null,""estimate_without_journal"":null,""independent_groups"":0,""parameter_family"":""temporal"",""parameters"":""{}"",""prior_id"":""PRIOR_P_A07_temporal"",""rationale"":""Quantitative parameterization requires compatible effect/uncertainty data or validated calibration; unavailable in this release.""}"
DELTA_f311e423acf08a3e,prior_parameters,PRIOR_XCH_A009_direction,0.1.0,0.2.0,added,,"{""assertion_id"":""XCH_A009"",""availability"":""available"",""calibration_status"":""uncalibrated"",""distribution"":""Dirichlet"",""estimate"":null,""estimate_without_journal"":null,""independent_groups"":1,""parameter_family"":""direction"",""parameters"":""{\""alpha\"":[1.0,1.0,1.5],\""categories\"":[\""increase\"",\""decrease\"",\""other\""]}"",""prior_id"":""PRIOR_XCH_A009_direction"",""rationale"":""Direction uncertainty is separate from existence and from effect magnitude.""}"
DELTA_f387c1d087bc97b3,prior_parameters,PRIOR_XCH_A013_expression,0.1.0,0.2.0,added,,"{""assertion_id"":""XCH_A013"",""availability"":""withheld"",""calibration_status"":""uncalibrated"",""distribution"":""unavailable"",""estimate"":null,""estimate_without_journal"":null,""independent_groups"":0,""parameter_family"":""expression"",""parameters"":""{}"",""prior_id"":""PRIOR_XCH_A013_expression"",""rationale"":""Contested/incomplete extraction withheld.""}"
DELTA_f44ca9ffa7ab2807,prior_parameters,PRIOR_XRE-A16_genetic_modifier,0.1.0,0.2.0,added,,"{""assertion_id"":""XRE-A16"",""availability"":""unavailable"",""calibration_status"":""uncalibrated"",""distribution"":""unavailable"",""estimate"":null,""estimate_without_journal"":null,""independent_groups"":0,""parameter_family"":""genetic_modifier"",""parameters"":""{}"",""prior_id"":""PRIOR_XRE-A16_genetic_modifier"",""rationale"":""Quantitative parameterization requires compatible effect/uncertainty data or validated calibration; unavailable in this release.""}"
DELTA_f4c978a3a9a2b9ad,prior_parameters,PRIOR_XRE-A20_protein_availability,0.1.0,0.2.0,added,,"{""assertion_id"":""XRE-A20"",""availability"":""unavailable"",""calibration_status"":""uncalibrated"",""distribution"":""unavailable"",""estimate"":null,""estimate_without_journal"":null,""independent_groups"":0,""parameter_family"":""protein_availability"",""parameters"":""{}"",""prior_id"":""PRIOR_XRE-A20_protein_availability"",""rationale"":""Quantitative parameterization requires compatible effect/uncertainty data or validated calibration; unavailable in this release.""}"
DELTA_f4d3116d9e0c95eb,edge_assertions,XCH_A024,0.1.0,0.2.0,added,,"{""assertion_id"":""XCH_A024"",""candidate_path"":""unavailable"",""context_id"":""CTX_3f8bc576458379bf"",""contradiction_group"":""unavailable"",""direction"":""association"",""evidence_tier"":""P1"",""measurement"":""secreted_protein"",""object_id"":""ENT_f876c10c810517b8"",""predicate"":""extracellular_protein_detected_in_supernatant"",""qualitative_confidence"":""moderate"",""status"":""reviewed"",""subject_id"":""ENT_5962fa0b93b9b20d""}"
DELTA_f56925d396937ab5,prior_parameters,PRIOR_XCH_A007_effect_class,0.1.0,0.2.0,added,,"{""assertion_id"":""XCH_A007"",""availability"":""available"",""calibration_status"":""uncalibrated"",""distribution"":""categorical_annotation"",""estimate"":null,""estimate_without_journal"":null,""independent_groups"":0,""parameter_family"":""effect_class"",""parameters"":""{\""observed_direction\"":\""null\""}"",""prior_id"":""PRIOR_XCH_A007_effect_class"",""rationale"":""Observed annotation only, no numeric distribution inferred.""}"
DELTA_f56b0946884f17dd,prior_parameters,PRIOR_XCI-A15_direction,0.1.0,0.2.0,added,,"{""assertion_id"":""XCI-A15"",""availability"":""available"",""calibration_status"":""uncalibrated"",""distribution"":""Dirichlet"",""estimate"":null,""estimate_without_journal"":null,""independent_groups"":1,""parameter_family"":""direction"",""parameters"":""{\""alpha\"":[2.0,1.0,1.0],\""categories\"":[\""increase\"",\""decrease\"",\""other\""]}"",""prior_id"":""PRIOR_XCI-A15_direction"",""rationale"":""Direction uncertainty is separate from existence and from effect magnitude.""}"
